All event log messages.
Date:	2017-05-19 16:17:47
System Name:	MCube_6.04.Robot2
Controller Name:	192.168.1.2
Controller Id	120-800253

RobotWare: 6.04.00.01
Key:	
Options:	
	RobotWare Base
	709-1 DeviceNet Master/Slave
	608-1 World Zones
	613-1 Collision Detection
	614-1 FTP and NFS client
	616-1 PC Interface
	617-1 FlexPendant Interface
	689-1 Externally Guided Motion (EGM)
	English
	Auto acknowledge input
	623-1 Multitasking

Robot1
Key:	
Options:	
	IRB 120T-3/0.6
	Axis Calibration
	Drive System IRB 120/140/260/360/910SC/1200/1400/1520/1600/1660ID IRC5 Compact



Common log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
77841     	E   	Program             	41822   	No data from the UdpUc device           	2017-05-19 10:59:44 	Task: T_ROB1.No expected data packets have been received for the EGM instance egmID1 during  1.00 seconds. Rapid Ref: /EGM_test_UDP/main/EGMRunPose/53.	{args: "T_ROB1", "/EGM_test_UDP/main/EGMRunPose/53", " 1.00", "egmID1", "EGMSensor"}
77842     	E   	Program             	40228   	Execution error                         	2017-05-19 10:59:44 	The execution of task T_ROB1 has been stopped by a runtime error 41822.	{args: "T_ROB1", "41822"}
77881     	W   	Program             	41822   	No data from the UdpUc device           	2017-05-19 11:08:18 	Task: T_ROB1.No expected data packets have been received for the EGM instance egmID1 during  1.00 seconds. Rapid Ref: /EGM_test_UDP/main/EGMRunPose/53.	{args: "T_ROB1", "/EGM_test_UDP/main/EGMRunPose/53", " 1.00", "egmID1", "EGMSensor"}
77882     	E   	Program             	41822   	No data from the UdpUc device           	2017-05-19 11:08:18 	Task: T_ROB1.No expected data packets have been received for the EGM instance egmID1 during  1.00 seconds. Rapid Ref: /EGM_test_UDP/main/EGMRunPose/53.	{args: "T_ROB1", "/EGM_test_UDP/main/EGMRunPose/53", " 1.00", "egmID1", "EGMSensor"}
77883     	E   	Program             	40228   	Execution error                         	2017-05-19 11:08:18 	The execution of task T_ROB1 has been stopped by a runtime error 41822.	{args: "T_ROB1", "41822"}
77952     	W   	Program             	41595   	Socket error                            	2017-05-19 15:42:58 	Task: T_ROB1.The connection has been closed by the remote host. Program ref: /SERVER/main/SocketReceive/291.	{args: "T_ROB1", "/SERVER/main/SocketReceive/291", "ERR_SOCK_CLOSED", "-28:10:2::34374:8388608.000000"}
77961     	W   	Program             	41595   	Socket error                            	2017-05-19 15:58:15 	Task: T_ROB1.The connection has been closed by the remote host. Program ref: /SERVER/main/SocketReceive/291.	{args: "T_ROB1", "/SERVER/main/SocketReceive/291", "ERR_SOCK_CLOSED", "-28:10:2::35044:8388608.000000"}
77978     	E   	Program             	40228   	Execution error                         	2017-05-19 16:06:39 	The execution of task T_ROB1 has been stopped by a runtime error 112600.	{args: "T_ROB1", "112600"}
77993     	E   	Program             	40228   	Execution error                         	2017-05-19 16:09:39 	The execution of task T_ROB1 has been stopped by a runtime error 112600.	{args: "T_ROB1", "112600"}

Motion log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
75939     	E   	Motion              	50027   	Joint Out of Range                      	2017-05-18 17:08:32 	Position for ROB_1 joint rob1_6 is out of working range.	{args: "rob1_6", "ROB_1"}
75942     	W   	Motion              	50446   	External Motion Interface ramp time increased	2017-05-18 17:08:32 	External Motion Interface ramp time was increased in order to avoid over-speed when ramping down correction 0.New ramp time: 0.08065961 seconds.	{args: "0", "0.08065961"}
75966     	E   	Motion              	50027   	Joint Out of Range                      	2017-05-19 09:33:59 	Position for ROB_1 joint rob1_6 is out of working range.	{args: "rob1_6", "ROB_1"}
75974     	E   	Motion              	50027   	Joint Out of Range                      	2017-05-19 09:34:39 	Position for ROB_1 joint rob1_6 is out of working range.	{args: "rob1_6", "ROB_1"}
75981     	E   	Motion              	50027   	Joint Out of Range                      	2017-05-19 09:35:25 	Position for ROB_1 joint rob1_6 is out of working range.	{args: "rob1_6", "ROB_1"}
75985     	E   	Motion              	50027   	Joint Out of Range                      	2017-05-19 09:35:29 	Position for ROB_1 joint rob1_6 is out of working range.	{args: "rob1_6", "ROB_1"}
75986     	E   	Motion              	50028   	Jog in wrong direction                  	2017-05-19 09:35:30 	Position for ROB_1 joint rob1_6 is out of working range.	{args: "rob1_6", "ROB_1"}
75990     	E   	Motion              	50027   	Joint Out of Range                      	2017-05-19 09:35:47 	Position for ROB_1 joint rob1_6 is out of working range.	{args: "rob1_6", "ROB_1"}
75991     	E   	Motion              	50028   	Jog in wrong direction                  	2017-05-19 09:35:48 	Position for ROB_1 joint rob1_6 is out of working range.	{args: "rob1_6", "ROB_1"}
75995     	E   	Motion              	50027   	Joint Out of Range                      	2017-05-19 09:36:00 	Position for ROB_1 joint rob1_6 is out of working range.	{args: "rob1_6", "ROB_1"}
75999     	E   	Motion              	50027   	Joint Out of Range                      	2017-05-19 09:36:08 	Position for ROB_1 joint rob1_6 is out of working range.	{args: "rob1_6", "ROB_1"}
76000     	E   	Motion              	50028   	Jog in wrong direction                  	2017-05-19 09:36:08 	Position for ROB_1 joint rob1_6 is out of working range.	{args: "rob1_6", "ROB_1"}
76004     	E   	Motion              	50027   	Joint Out of Range                      	2017-05-19 09:36:12 	Position for ROB_1 joint rob1_6 is out of working range.	{args: "rob1_6", "ROB_1"}
77638     	E   	Motion              	50375   	Dynamic load too high                   	2017-05-19 10:21:09 	Required torque for robot ROB_1 axis 2 too high.	{args: "ROB_1", "2"}
77642     	W   	Motion              	50446   	External Motion Interface ramp time increased	2017-05-19 10:21:09 	External Motion Interface ramp time was increased in order to avoid over-speed when ramping down correction 0.New ramp time: 0.001271671 seconds.	{args: "0", "0.001271671"}
77652     	E   	Motion              	50375   	Dynamic load too high                   	2017-05-19 10:22:48 	Required torque for robot ROB_1 axis 2 too high.	{args: "ROB_1", "2"}
77656     	W   	Motion              	50446   	External Motion Interface ramp time increased	2017-05-19 10:22:48 	External Motion Interface ramp time was increased in order to avoid over-speed when ramping down correction 0.New ramp time: 6.481523E-05 seconds.	{args: "0", "6.481523E-05"}
77674     	E   	Motion              	50375   	Dynamic load too high                   	2017-05-19 10:24:49 	Required torque for robot ROB_1 axis 2 too high.	{args: "ROB_1", "2"}
77678     	W   	Motion              	50446   	External Motion Interface ramp time increased	2017-05-19 10:24:49 	External Motion Interface ramp time was increased in order to avoid over-speed when ramping down correction 0.New ramp time: 7.397607E-05 seconds.	{args: "0", "7.397607E-05"}
77850     	E   	Motion              	50375   	Dynamic load too high                   	2017-05-19 11:00:10 	Required torque for robot ROB_1 axis 2 too high.	{args: "ROB_1", "2"}

IO & Communication log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
520       	E   	IO & Communication  	71391   	System Signal configuration             	2017-05-12 07:50:03 	There was an error during the configuration of the System I/O Signal <arg1>.	{args: }

Internal log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
77768     	E   	Internal            	100000  	Internal error                          	2017-05-19 10:37:24 	Rlegm.c 11369 EGMid(0): stop UDPUC_pos_guide; max. comm. timeout (1.000000) exceeded	{args: "Rlegm.c 11369 EGMid(0): stop UDPUC_pos_guide; max. comm. timeout (1.000000) exceeded"}
77779     	E   	Internal            	100000  	Internal error                          	2017-05-19 10:43:19 	Rlegm.c 11369 EGMid(0): stop UDPUC_pos_guide; max. comm. timeout (1.000000) exceeded	{args: "Rlegm.c 11369 EGMid(0): stop UDPUC_pos_guide; max. comm. timeout (1.000000) exceeded"}
77780     	E   	Internal            	100000  	Internal error                          	2017-05-19 10:43:19 	Rlegm.c 11369 EGMid(0): stop UDPUC_pos_guide; max. comm. timeout (1.000000) exceeded	{args: "Rlegm.c 11369 EGMid(0): stop UDPUC_pos_guide; max. comm. timeout (1.000000) exceeded"}
77791     	E   	Internal            	100000  	Internal error                          	2017-05-19 10:47:17 	Rlegm.c 11369 EGMid(0): stop UDPUC_pos_guide; max. comm. timeout (1.000000) exceeded	{args: "Rlegm.c 11369 EGMid(0): stop UDPUC_pos_guide; max. comm. timeout (1.000000) exceeded"}
77792     	E   	Internal            	100000  	Internal error                          	2017-05-19 10:47:17 	Rlegm.c 11369 EGMid(0): stop UDPUC_pos_guide; max. comm. timeout (1.000000) exceeded	{args: "Rlegm.c 11369 EGMid(0): stop UDPUC_pos_guide; max. comm. timeout (1.000000) exceeded"}
77803     	E   	Internal            	100000  	Internal error                          	2017-05-19 10:48:38 	Rlegm.c 11369 EGMid(0): stop UDPUC_pos_guide; max. comm. timeout (1.000000) exceeded	{args: "Rlegm.c 11369 EGMid(0): stop UDPUC_pos_guide; max. comm. timeout (1.000000) exceeded"}
77804     	E   	Internal            	100000  	Internal error                          	2017-05-19 10:48:38 	Rlegm.c 11369 EGMid(0): stop UDPUC_pos_guide; max. comm. timeout (1.000000) exceeded	{args: "Rlegm.c 11369 EGMid(0): stop UDPUC_pos_guide; max. comm. timeout (1.000000) exceeded"}
77815     	E   	Internal            	100000  	Internal error                          	2017-05-19 10:49:33 	Rlegm.c 11369 EGMid(0): stop UDPUC_pos_guide; max. comm. timeout (1.000000) exceeded	{args: "Rlegm.c 11369 EGMid(0): stop UDPUC_pos_guide; max. comm. timeout (1.000000) exceeded"}
77816     	E   	Internal            	100000  	Internal error                          	2017-05-19 10:49:33 	Rlegm.c 11369 EGMid(0): stop UDPUC_pos_guide; max. comm. timeout (1.000000) exceeded	{args: "Rlegm.c 11369 EGMid(0): stop UDPUC_pos_guide; max. comm. timeout (1.000000) exceeded"}
77828     	E   	Internal            	100000  	Internal error                          	2017-05-19 10:58:45 	Rlegm.c 11369 EGMid(0): stop UDPUC_pos_guide; max. comm. timeout (1.000000) exceeded	{args: "Rlegm.c 11369 EGMid(0): stop UDPUC_pos_guide; max. comm. timeout (1.000000) exceeded"}
77839     	E   	Internal            	100000  	Internal error                          	2017-05-19 10:59:42 	Rlegm.c 11369 EGMid(0): stop UDPUC_pos_guide; max. comm. timeout (1.000000) exceeded	{args: "Rlegm.c 11369 EGMid(0): stop UDPUC_pos_guide; max. comm. timeout (1.000000) exceeded"}
